benchmark,benchmark_id,solver,configuration,configuration_id,status,cpu_time,result,_checker_status,_checker_cpu_time,_checker_memory,_checker_result
sin2.c.2.smt2-cvc4,2887070,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,8.11689,SAT-VERIFIED,complete,0.0129291,0.0,--
sin2.c.2.smt2-cvc4,2887070,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,8.15603,SAT-VERIFIED,complete,0.0120649,0.0,--
sin2.c.2.smt2-cvc4,2887070,Splatz_06v_main,default,154625,complete,26.7511,SAT-VERIFIED,complete,0.013294,0.0,--
sin2.c.2.smt2-cvc4,2887070,Riss6,noPP_DRAT,154658,complete,7.38576,SAT-VERIFIED,complete,0.0131949,0.0,--
sin2.c.2.smt2-cvc4,2887070,Riss6,default_DRAT,154659,complete,20.1603,SAT-VERIFIED,complete,0.0129469,0.0,--
sin2.c.2.smt2-cvc4,2887070,Riss6,blackbox_DRAT,154660,complete,18.9543,SAT-VERIFIED,complete,0.0145571,0.0,--
sin2.c.2.smt2-cvc4,2887070,Glucose_nbSat,default,155265,complete,4.38394,SAT-VERIFIED,complete,0.015142,0.0,--
sin2.c.2.smt2-cvc4,2887070,MapleCMS,default,154687,complete,8.42556,SAT-VERIFIED,complete,0.011539,0.0,--
sin2.c.2.smt2-cvc4,2887070,MapleGlucose,default,154710,complete,10.1755,SAT-VERIFIED,complete,0.0117719,0.0,--
sin2.c.20.smt2-cvc4,2887262,glue_alt,default,152939,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4998.92,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Beans_And_Eggs,default,154732,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,cmsat5_main2,default,154241,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,YalSAT_03r,default,154460,timeout_cpu,5001.27,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,glucose,default,154473,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,tb_glucose,default,154588,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4999.53,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4998.43,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,2450.29,SAT-VERIFIED,complete,0.025811,0.0,--
sin2.c.20.smt2-cvc4,2887262,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4999.72,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Splatz_06v_main,default,154625,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,MapleCMS,default,154687,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.20.smt2-cvc4,2887262,MapleGlucose,default,154710,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,glue_alt,default,152939,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4998.12,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,glucosePLE,default,153967,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.03,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Beans_And_Eggs,default,154732,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,cmsat5_main2,default,154241,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,YalSAT_03r,default,154460,timeout_cpu,4997.24,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,glucose,default,154473,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,CHBR_glucose,default,154584,timeout_cpu,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,tb_glucose,default,154588,timeout_cpu,4999.82,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4998.43,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4998.72,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4998.12,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Riss6,default_DRAT,154659,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,MapleCMS,default,154687,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top21,2887085,MapleGlucose,default,154710,timeout_cpu,4999.53,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,glue_alt,default,152939,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4998.12,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,glucosePLE,default,153967,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Beans_And_Eggs,default,154732,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,cmsat5_main2,default,154241,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,YalSAT_03r,default,154460,timeout_cpu,4997.53,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,glucose,default,154473,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,tb_glucose,default,154588,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4999.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4998.82,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4998.62,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4998.12,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,MapleCMS,default,154687,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top23,2887144,MapleGlucose,default,154710,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,glue_alt,default,152939,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4999.32,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,glucosePLE,default,153967,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,Beans_And_Eggs,default,154732,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,cmsat5_main2,default,154241,complete,3294.36,SAT-VERIFIED,complete,0.016388,0.0,--
slp-synthesis-aes-top26,2887157,cmsat5_autotune2,default,154243,complete,3297.69,SAT-VERIFIED,complete,0.0175051,0.0,--
slp-synthesis-aes-top26,2887157,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,YalSAT_03r,default,154460,timeout_cpu,4997.25,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,glucose,default,154473,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,tb_glucose,default,154588,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4998.72,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,3448.03,SAT-VERIFIED,complete,0.0175821,0.0,--
slp-synthesis-aes-top26,2887157,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,2298.9,SAT-VERIFIED,complete,0.015746,0.0,--
slp-synthesis-aes-top26,2887157,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,Riss6,default_DRAT,154659,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,Riss6,blackbox_DRAT,154660,complete,3165.43,SAT-VERIFIED,complete,0.018398,0.0,--
slp-synthesis-aes-top26,2887157,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
slp-synthesis-aes-top26,2887157,MapleCMS,default,154687,complete,4959.27,SAT-VERIFIED,complete,0.02606,0.0,--
slp-synthesis-aes-top26,2887157,MapleGlucose,default,154710,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,glue_alt,default,152939,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4997.52,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,glucosePLE,default,153967,complete,3120.11,UNSAT,complete,4458.31,1487192.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Scavel_SAT,default,154175,timeout_cpu,4998.12,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,glucose_hack_kiel_newScript,main_new,154744,complete,4055.98,UNSAT,complete,7479.96,1553936.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Beans_And_Eggs,default,154732,timeout_cpu,4999.12,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,cmsat5_main2,default,154241,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,YalSAT_03r,default,154460,timeout_cpu,4998.08,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Lingeling_bbc_main,default,154468,complete,4483.44,UNSAT,complete,6004.31,2224880.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,glucose,default,154473,complete,3185.86,UNSAT,complete,4679.68,1553940.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,CHBR_glucose,default,154584,complete,3040.15,UNSAT,complete,4420.65,1487196.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,CHBR_glucose_tuned,default,154586,complete,3054.47,UNSAT,complete,4386.87,1487196.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,tb_glucose,default,154588,complete,2839.35,UNSAT,complete,4098.86,1107080.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,tc_glucose,default,154590,complete,2842.17,UNSAT,complete,4153.26,1107076.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4997.42,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4997.52,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4997.82,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,4309.5,UNSAT,complete,2788.84,1553808.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Splatz_06v_main,default,154625,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Riss6,default_DRAT,154659,complete,2385.43,UNSAT,complete,4199.46,1554068.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Riss6,blackbox_DRAT,154660,complete,2216.03,UNSAT,complete,4164.65,1107208.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,Glucose_nbSat,default,155265,complete,4541.56,UNSAT,complete,8425.8,1554200.0,UNSAT-VERIFIED
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,MapleCMS,default,154687,timeout_cpu,4999.72,UNKNOWN,enqueued,0.0,0.0,--
smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin,2887163,MapleGlucose,default,154710,complete,4705.84,UNSAT,complete,3930.98,1107080.0,UNSAT-VERIFIED
smulo128,2887124,glue_alt,default,152939,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4997.72,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,glucosePLE,default,153967,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Beans_And_Eggs,default,154732,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,cmsat5_main2,default,154241,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,YalSAT_03r,default,154460,timeout_cpu,4997.26,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,glucose,default,154473,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,tb_glucose,default,154588,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_cpu,4997.52,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_cpu,4997.92,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_cpu,4997.44,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Splatz_06v_main,default,154625,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.01,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,MapleCMS,default,154687,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
smulo128,2887124,MapleGlucose,default,154710,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sncf_model_ixl_bmc_depth_07,2887122,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_cpu,4998.02,UNKNOWN,enqueued,0.0,0.0,--
sncf_model_ixl_bmc_depth_07,2887122,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sncf_model_ixl_bmc_depth_07,2887122,Scavel_SAT,default,154175,timeout_cpu,4999.62,UNKNOWN,enqueued,0.0,0.0,--
sncf_model_ixl_bmc_depth_07,2887122,Beans_And_Eggs,default,154732,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
